PRECINCTID,COUNTYFIPS,MCDFIPS,WARD,PRECINCT,DISTRICTNO,intersection
WP-115-03680-00001,115,03680,00,001,29,1.0
WP-115-03680-00002,115,03680,00,002,29,1.0
WP-115-03680-00003,115,03680,00,003,29,1.0
WP-115-06740-00001,115,06740,00,001,30,1.0
WP-115-06740-00002,115,06740,00,002,30,1.0
WP-115-06740-00003,115,06740,00,003,30,1.0
WP-115-06740-00004,115,06740,00,004,30,1.0
WP-115-06740-00005,115,06740,00,005,30,1.0
WP-115-06740-00006,115,06740,00,006,30,1.0
WP-115-06740-00007,115,06740,00,007,30,1.0
WP-115-06740-00008,115,06740,00,008,30,1.0
WP-115-06740-00009,115,06740,00,009,30,1.0
WP-115-06740-00010,115,06740,00,010,30,1.0
WP-115-06740-00011,115,06740,00,011,30,1.0
WP-115-06740-00012,115,06740,00,012,30,1.0
WP-115-06740-00013,115,06740,00,013,30,1.0
WP-115-06740-00014,115,06740,00,014,30,1.0
WP-115-07720-00001,115,07720,00,001,28,1.0
WP-115-07720-00002,115,07720,00,002,28,1.0
WP-115-07720-00003,115,07720,00,003,28,1.0
WP-115-07720-00004,115,07720,00,004,28,1.0
WP-115-23400-00003,115,23400,00,003,31,1.0
WP-115-26320-00001,115,26320,00,001,30,1.0
WP-115-26320-00002,115,26320,00,002,30,1.0
WP-115-26880-00001,115,26880,00,001,31,1.0
WP-115-26880-00002,115,26880,00,002,31,1.0
WP-115-30820-00001,115,30820,00,001,29,1.0
WP-115-30820-00002,115,30820,00,002,28,1.0
WP-115-30820-00003,115,30820,00,003,28,1.0
WP-115-30820-00004,115,30820,00,004,29,1.0
WP-115-30820-00005,115,30820,00,005,28,1.0
WP-115-30820-00006,115,30820,00,006,30,1.0
WP-115-30820-00007,115,30820,00,007,29,1.0
WP-115-30820-00008,115,30820,00,008,28,1.0
WP-115-30820-00009,115,30820,00,009,29,1.0
WP-115-40260-00001,115,40260,00,001,30,1.0
WP-115-40260-00002,115,40260,00,002,30,1.0
WP-115-46260-00001,115,46260,00,001,30,1.0
WP-115-46260-00002,115,46260,00,002,30,1.0
WP-115-49180-00001,115,49180,00,001,31,1.0
WP-115-49700-00001,115,49700,00,001,30,1.0
WP-115-53900-00001,115,53900,00,001,31,1.0
WP-115-53920-00001,115,53920,00,001,31,1.0
WP-115-55020-00001,115,55020,00,001,30,1.0
WP-115-55020-00002,115,55020,00,002,30,1.0
WP-1155502000003N,115,50200,00,03N,30,1.0
WP-1155502000003S,115,50200,00,03S,30,1.0
WP-115-55020-00004,115,55020,00,004,30,1.0
WP-115-55020-00006,115,55020,00,006,29,1.0
WP-115-55040-00001,115,55040,00,001,30,1.0
WP-115-55040-00002,115,55040,00,002,30,1.0
WP-115-55040-00003,115,55040,00,003,30,1.0
WP-115-55040-00004,115,55040,00,004,30,1.0
WP-115-55040-00005,115,55040,00,005,30,1.0
WP-115-55040-00006,115,55040,00,006,30,1.0
WP-115-63800-00001,115,63800,00,001,30,1.0
WP-115-66900-00001,115,66900,00,001,31,1.0
WP-115-66900-00002,115,66900,00,002,31,1.0
WP-115-77140-00001,115,77140,00,001,30,1.0
WP-115-86740-00001,115,86740,00,001,30,1.0
WP-115-86740-00002,115,86740,00,002,30,1.0
WP-117-07200-00001,117,07200,00,001,91,1.0
WP-117-09040-00001,117,09040,00,001,93,1.0
WP-117-12120-00001,117,12120,00,001,91,1.0
WP-117-13600-00001,117,13600,00,001,93,1.0
WP-117-14000-00001,117,14000,00,001,91,1.0
WP-117-19080-00001,117,19080,00,001,93,1.0
WP-117-19920-00001,117,19920,00,001,91,1.0
WP-117-22760-00001,117,22760,00,001,91,1.0
WP-117-26520-00001,117,26520,00,001,91,1.0
WP-117-26520-00002,117,26520,00,002,91,1.0
WP-117-26720-00001,117,26720,00,001,91,1.0
WP-117-26720-00002,117,26720,00,002,91,1.0
WP-117-27180-00001,117,27180,00,001,91,1.0
WP-117-27900-00001,117,27900,00,001,93,1.0
WP-117-35100-00001,117,35100,00,001,91,1.0
WP-117-35100-00002,117,35100,00,002,91,1.0
WP-117-35100-00003,117,35100,00,003,91,1.0
WP-117-35100-00004,117,35100,00,004,91,1.0
WP-117-38840-00001,117,38840,00,001,91,1.0
WP-117-51340-00001,117,51340,00,001,91,1.0
WP-117-51340-00002,117,51340,00,002,91,1.0
WP-117-55140-00001,117,55140,00,001,91,1.0
WP-117-64040-00001,117,64040,00,001,91,1.0
WP-117-64200-00001,117,64200,00,001,91,1.0
WP-117-68120-00001,117,68120,00,001,91,1.0
WP-117-68120-00002,117,68120,00,002,91,1.0
WP-117-68300-00001,117,68300,00,001,91,1.0
WP-117-73840-00001,117,73840,00,001,91,1.0
WP-117-76220-00001,117,76220,00,001,91,1.0
WP-117-87880-00001,117,87880,00,001,91,1.0
WP-119-00940-00001,119,00940,00,001,106,1.0
WP-119-04580-00001,119,04580,00,001,106,1.0
WP-119-10660-00001,119,10660,00,001,106,1.0
WP-119-38400-00001,119,38400,00,001,106,1.0
WP-119-49480-00001,119,49480,00,001,106,1.0
WP-119-55240-00001,119,55240,00,001,106,1.0
WP-119-55240-00002,119,55240,00,002,106,1.0
WP-119-70380-00001,119,70380,00,001,106,1.0
WP-119-82420-00001,119,82420,00,001,106,1.0
WP-121-09340-00001,121,09340,00,001,102,1.0
WP-121-13840-00001,121,13840,00,001,89,1.0
WP-121-14100-00001,121,14100,00,001,102,1.0
WP-121-19660-00001,121,19660,00,001,87,1.0
WP-121-19660-00002,121,19660,00,002,102,1.0
WP-121-19660-00003,121,19660,00,003,87,1.0
WP-121-19660-00004,121,19660,00,004,87,1.0
WP-121-25080-00001,121,25080,00,001,89,1.0
WP-121-25080-00002,121,25080,00,002,89,1.0
WP-121-25080-00003,121,25080,00,003,89,1.0
WP-121-30980-00001,121,30980,00,001,102,1.0
WP-121-30980-00002,121,30980,00,002,102,1.0
WP-121-31020-00001,121,31020,00,001,89,1.0
WP-121-31020-00002,121,31020,00,002,89,1.0
WP-121-31020-00003,121,31020,00,003,89,1.0
WP-121-31020-00004,121,31020,00,004,89,1.0
WP-121-38820-00001,121,38820,00,001,102,1.0
WP-121-45160-00001,121,45160,00,001,87,1.0
WP-121-45160-00002,121,45160,00,002,87,1.0
WP-121-45160-00003,121,45160,00,003,87,1.0
WP-121-55100-00001,121,55100,00,001,102,1.0
WP-121-55120-00001,121,55120,00,001,102,1.0
WP-121-55440-00001,121,55440,00,001,89,1.0
WP-121-56320-01001,121,56320,01,001,87,1.0
WP-121-56320-01002,121,56320,01,002,87,1.0
WP-121-56320-01003,121,56320,01,003,87,1.0
WP-121-56320-01004,121,56320,01,004,87,1.0
WP-121-56320-02005,121,56320,02,005,87,1.0
WP-121-56320-02006,121,56320,02,006,87,1.0
WP-121-56320-02007,121,56320,02,007,87,1.0
WP-121-56320-03008,121,56320,03,008,87,1.0
WP-121-56320-03009,121,56320,03,009,87,1.0
WP-121-56320-03010,121,56320,03,010,87,1.0
WP-121-56320-04011,121,56320,04,011,87,1.0
WP-121-56320-04012,121,56320,04,012,87,1.0
WP-121-56320-04013,121,56320,04,013,87,1.0
WP-121-56320-04014,121,56320,04,014,87,1.0
WP-121-56340-00001,121,56340,00,001,87,1.0
WP-121-56340-00002,121,56340,00,002,87,1.0
WP-121-56340-00003,121,56340,00,003,87,1.0
WP-121-56340-00004,121,56340,00,004,87,1.0
WP-121-56340-00005,121,56340,00,005,87,1.0
WP-121-56340-00006,121,56340,00,006,87,1.0
WP-121-56340-00007,121,56340,00,007,87,1.0
WP-121-56360-00001,121,56360,00,001,87,1.0
WP-121-56360-00002,121,56360,00,002,87,1.0
WP-121-56360-00003,121,56360,00,003,87,1.0
WP-121-56360-00004,121,56360,00,004,87,1.0
WP-121-58640-00001,121,58640,00,001,87,1.0
WP-121-58640-00002,121,58640,00,002,87,1.0
WP-121-59140-01001,121,59140,01,001,87,0.9861734429943861
WP-121-59140-01001,121,59140,01,001,89,0.013826557005627056
WP-121-59140-01002,121,59140,01,002,88,1.0
WP-121-59140-01003,121,59140,01,003,88,1.0
WP-121-59140-01004,121,59140,01,004,88,1.0
WP-121-59140-01005,121,59140,01,005,88,1.0
WP-121-59140-02006,121,59140,02,006,88,1.0
WP-121-59140-02007,121,59140,02,007,88,1.0
WP-121-59140-02008,121,59140,02,008,88,1.0
WP-121-59140-02009,121,59140,02,009,88,1.0
WP-121-59140-02010,121,59140,02,010,88,1.0
WP-121-67300-00001,121,67300,00,001,89,1.0
WP-121-69520-00001,121,69520,00,001,87,1.0
WP-121-69520-00002,121,69520,00,002,87,1.0
WP-121-77100-00001,121,77100,00,001,89,1.0
WP-121-86780-00001,121,86780,00,001,102,1.0
WP-121-86980-00001,121,86980,00,001,102,1.0
WP-123-03700-00001,123,03700,00,001,101,1.0
WP-123-05620-00001,123,05620,00,001,101,1.0
WP-123-06580-00001,123,06580,00,001,101,1.0
WP-123-08280-00001,123,08280,00,001,101,1.0
WP-123-10500-00001,123,10500,00,001,101,1.0
WP-123-11060-00001,123,11060,00,001,101,1.0
WP-123-11060-00002,123,11060,00,002,101,1.0
WP-123-18980-00001,123,18980,00,001,101,1.0
WP-123-19960-00001,123,19960,00,001,101,1.0
WP-123-21700-00001,123,21700,00,001,101,1.0
WP-123-26160-00001,123,26160,00,001,101,1.0
WP-123-26700-00001,123,26700,00,001,101,1.0
WP-123-30700-00001,123,30700,00,001,101,1.0
WP-123-30700-00002,123,30700,00,002,101,1.0
WP-123-31640-00001,123,31640,00,001,101,1.0
WP-123-33000-00001,123,33000,00,001,101,1.0
WP-123-34360-00001,123,34360,00,001,101,1.0
WP-123-34380-00001,123,34380,00,001,101,1.0
WP-123-38860-00001,123,38860,00,001,101,1.0
WP-123-47440-00001,123,47440,00,001,101,1.0
WP-123-47700-00001,123,47700,00,001,101,1.0
WP-123-53160-00001,123,53160,00,001,101,1.0
WP-123-55060-00001,123,55060,00,001,101,1.0
WP-123-57080-00001,123,57080,00,001,101,1.0
WP-123-59300-00001,123,59300,00,001,101,1.0
WP-123-73120-00001,123,73120,00,001,101,1.0
WP-123-73260-00001,123,73260,00,001,101,1.0
WP-123-80680-00001,123,80680,00,001,101,1.0
WP-123-86680-00001,123,86680,00,001,101,1.0
WP-123-87200-00001,123,87200,00,001,101,1.0
WP-125-00400-00001,125,00400,00,001,66,1.0
WP-125-00400-00002,125,00400,00,002,66,1.0
WP-125-00400-00003,125,00400,00,003,66,1.0
WP-125-04105-00001,125,04105,00,001,54,1.0
WP-125-04105-00002,125,04105,00,002,54,1.0
WP-125-04105-00003,125,04105,00,003,54,1.0
WP-125-04105-00004,125,04105,00,004,53,1.0
WP-125-04105-00005,125,04105,00,005,54,1.0
WP-125-04105-00006,125,04105,00,006,54,1.0
WP-125-04105-00007,125,04105,00,007,54,1.0
WP-125-04105-00008,125,04105,00,008,54,1.0
WP-125-04105-00009,125,04105,00,009,54,1.0
WP-125-07660-00001,125,07660,00,001,6,1.0
WP-125-07660-00002,125,07660,00,002,6,1.0
WP-125-07660-00003,125,07660,00,003,6,1.0
WP-125-07660-00004,125,07660,00,004,5,1.0
WP-125-07660-00005,125,07660,00,005,5,1.0
WP-125-07660-00006,125,07660,00,006,5,1.0
WP-125-07660-00007,125,07660,00,007,6,1.0
WP-125-08640-00001,125,08640,00,001,5,1.0
WP-125-08640-00002,125,08640,00,002,5,0.8852240174600405
WP-125-08640-00002,125,08640,00,002,56,0.11477598253999072
WP-125-08640-00003,125,08640,00,003,56,1.0
WP-125-08640-00004,125,08640,00,004,5,1.0
WP-125-08640-00005,125,08640,00,005,19,1.0
WP-125-08640-00006,125,08640,00,006,5,1.0
WP-125-08640-00007,125,08640,00,007,5,1.0
WP-125-08640-00008,125,08640,00,008,5,1.0
WP-125-08640-00009,125,08640,00,009,5,1.0
WP-125-09110-00001,125,09110,00,001,54,1.0
WP-125-09110-00002,125,09110,00,002,19,1.0
WP-125-09110-00003,125,09110,00,003,19,1.0
WP-125-09110-00004,125,09110,00,004,54,1.0
WP-125-09110-00005,125,09110,00,005,54,1.0
WP-125-09110-00006,125,09110,00,006,54,1.0
WP-125-09110-00007,125,09110,00,007,19,1.0
WP-125-09110-00008,125,09110,00,008,19,1.0
WP-125-09110-00009,125,09110,00,009,19,1.0
WP-125-09110-00010,125,09110,00,010,19,1.0
WP-125-09110-00011,125,09110,00,011,19,1.0
WP-125-09110-00012,125,09110,00,012,20,0.8836340218430244
WP-125-09110-00012,125,09110,00,012,54,0.1137080315032336
WP-125-09110-00013,125,09110,00,013,5,0.193895356021388
WP-125-09110-00013,125,09110,00,013,56,0.8059808979611633
WP-125-09110-00014,125,09110,00,014,54,0.6504371723688378
WP-125-09110-00014,125,09110,00,014,56,0.3495628276311557
WP-125-09110-00015,125,09110,00,015,19,1.0
WP-125-09110-00016,125,09110,00,016,19,1.0
WP-125-09110-00017,125,09110,00,017,20,0.22854792002405072
WP-125-09110-00017,125,09110,00,017,54,0.7709219298422135
WP-125-09110-00018,125,09110,00,018,54,1.0
WP-125-09110-00019,125,09110,00,019,54,1.0
WP-125-09110-00020,125,09110,00,020,54,1.0
WP-125-09110-00021,125,09110,00,021,54,1.0
WP-125-09110-00022,125,09110,00,022,19,0.409127149027972
WP-125-09110-00022,125,09110,00,022,54,0.5833946751041849
WP-125-09110-00023,125,09110,00,023,19,1.0
WP-125-09110-00024,125,09110,00,024,54,1.0
WP-125-09110-00025,125,09110,00,025,54,1.0
WP-125-09110-00026,125,09110,00,026,54,1.0
WP-125-09110-00027,125,09110,00,027,54,1.0
WP-125-09110-00028,125,09110,00,028,19,1.0
WP-125-09110-00029,125,09110,00,029,20,0.3538382394591461
WP-125-09110-00029,125,09110,00,029,54,0.6461617605408477
WP-125-09110-00030,125,09110,00,030,19,0.35580985995304565
WP-125-09110-00030,125,09110,00,030,54,0.6441443750973274
WP-125-09110-00031,125,09110,00,031,54,1.0
WP-125-09110-00032,125,09110,00,032,54,1.0
WP-125-09180-00001,125,09180,00,001,54,1.0
WP-125-09180-00002,125,09180,00,002,54,1.0
WP-125-10040-00001,125,10040,00,001,66,1.0
WP-125-10040-00002,125,10040,00,002,66,1.0
WP-125-10040-00003,125,10040,00,003,66,1.0
WP-125-10040-00004,125,10040,00,004,66,1.0
WP-125-10040-00005,125,10040,00,005,66,1.0
WP-125-10040-00006,125,10040,00,006,66,1.0
WP-125-16160-00001,125,16160,00,001,56,1.0
WP-125-16160-00002,125,16160,00,002,56,1.0
WP-125-16160-00003,125,16160,00,003,56,1.0
WP-125-16160-00004,125,16160,00,004,56,1.0
WP-125-16160-00005,125,16160,00,005,56,1.0
WP-125-17640-00001,125,17640,00,001,51,1.0
WP-125-17640-00002,125,17640,00,002,51,1.0
WP-125-17640-00003,125,17640,00,003,20,1.0
WP-125-17640-00004,125,17640,00,004,20,1.0
WP-125-17640-00005,125,17640,00,005,20,1.0
WP-125-17640-00006,125,17640,00,006,20,1.0
WP-125-17640-00007,125,17640,00,007,51,1.0
WP-125-17640-00008,125,17640,00,008,51,1.0
WP-125-17640-00009,125,17640,00,009,20,1.0
WP-125-17640-00011,125,17640,00,011,49,1.0
WP-125-17640-00012,125,17640,00,012,51,1.0
WP-125-17640-00013,125,17640,00,013,20,1.0
WP-125-17640-00014,125,17640,00,014,51,1.0
WP-125-17640-00015,125,17640,00,015,51,1.0
WP-125-27380-01001,125,27380,01,001,18,1.0
WP-125-27380-01002,125,27380,01,002,18,1.0
WP-125-27380-01003,125,27380,01,003,18,1.0
WP-125-27380-01004,125,27380,01,004,18,1.0
WP-125-27380-01005,125,27380,01,005,18,1.0
WP-125-27380-01006,125,27380,01,006,21,1.0
WP-125-27440-00001,125,27440,00,001,19,1.0
WP-125-27440-00002,125,27440,00,002,19,1.0
WP-125-27440-00003,125,27440,00,003,19,1.0
WP-125-27440-00004,125,27440,00,004,19,1.0
WP-125-27440-00005,125,27440,00,005,19,1.0
WP-125-27440-00006,125,27440,00,006,19,1.0
WP-125-27440-00007,125,27440,00,007,19,1.0
WP-125-27440-00008,125,27440,00,008,19,1.0
WP-125-27440-00009,125,27440,00,009,19,1.0
WP-125-27440-00010,125,27440,00,010,19,1.0
WP-125-27440-00011,125,27440,00,011,19,1.0
WP-125-27440-00012,125,27440,00,012,19,1.0
WP-125-27440-00013,125,27440,00,013,19,1.0
WP-125-27440-00014,125,27440,00,014,18,1.0
WP-125-27440-00015,125,27440,00,015,19,1.0
WP-125-27440-00016,125,27440,00,016,21,1.0
WP-125-27440-00017,125,27440,00,017,21,1.0
WP-125-27440-00018,125,27440,00,018,18,1.0
WP-125-27440-00019,125,27440,00,019,18,1.0
WP-125-27440-00020,125,27440,00,020,18,1.0
WP-125-27440-00021,125,27440,00,021,18,1.0
WP-125-27440-00022,125,27440,00,022,21,1.0
WP-125-27440-00023,125,27440,00,023,21,1.0
WP-125-27440-00024,125,27440,00,024,21,1.0
WP-125-27440-00025,125,27440,00,025,18,1.0
WP-125-27440-00026,125,27440,00,026,18,1.0
WP-125-27440-00027,125,27440,00,027,18,1.0
WP-125-27880-00001,125,27880,00,001,7,1.0
WP-125-27880-00002,125,27880,00,002,7,1.0
WP-125-27880-00003,125,27880,00,003,7,1.0
WP-125-27880-00004,125,27880,00,004,7,1.0
WP-125-27880-00005,125,27880,00,005,7,1.0
WP-125-27880-00006,125,27880,00,006,7,1.0
WP-125-27880-00007,125,27880,00,007,7,0.26798170608084476
WP-125-27880-00007,125,27880,00,007,8,0.7320182939191381
WP-125-27880-00008,125,27880,00,008,7,1.0
WP-125-27880-00009,125,27880,00,009,7,1.0
WP-125-35640-00001,125,35640,00,001,68,1.0
WP-125-35640-00002,125,35640,00,002,68,1.0
WP-125-35640-00003,125,35640,00,003,68,1.0
WP-125-37420-00001,125,37420,00,001,8,1.0
WP-125-37420-00002,125,37420,00,002,8,1.0
WP-125-37420-00003,125,37420,00,003,8,1.0
WP-125-37420-00004,125,37420,00,004,8,1.0
WP-125-37420-00005,125,37420,00,005,8,1.0
WP-125-38080-00001,125,38080,00,001,51,1.0
WP-125-38080-00002,125,38080,00,002,51,1.0
WP-125-38080-00003,125,38080,00,003,51,1.0
WP-125-38080-00004,125,38080,00,004,51,1.0
WP-125-38080-00005,125,38080,00,005,51,1.0
WP-125-38080-00006,125,38080,00,006,51,1.0
WP-125-38080-00007,125,38080,00,007,51,1.0
WP-125-38080-00008,125,38080,00,008,51,1.0
WP-125-38720-00001,125,38720,00,001,72,1.0
WP-125-38720-00002,125,38720,00,002,72,1.0
WP-125-38720-00003,125,38720,00,003,72,1.0
WP-125-38720-00004,125,38720,00,004,72,1.0
WP-125-40000-00001,125,40000,00,001,6,1.0
WP-125-40000-00002,125,40000,00,002,6,1.0
WP-125-40000-00003,125,40000,00,003,6,1.0
WP-125-40000-00004,125,40000,00,004,6,1.0
WP-125-40000-00005,125,40000,00,005,6,1.0
WP-125-40400-00001,125,40400,00,001,52,1.0
WP-125-40400-00002,125,40400,00,002,52,1.0
WP-125-40400-00003,125,40400,00,003,52,1.0
WP-125-40400-00004,125,40400,00,004,52,1.0
WP-125-40400-00005,125,40400,00,005,52,1.0
WP-125-40400-00006,125,40400,00,006,52,1.0
WP-125-40400-00007,125,40400,00,007,52,1.0
WP-125-40400-00008,125,40400,00,008,52,1.0
WP-125-40400-00009,125,40400,00,009,52,1.0
WP-125-40400-00010,125,40400,00,010,52,1.0
WP-125-40400-00011,125,40400,00,011,52,1.0
WP-125-40400-00012,125,40400,00,012,52,1.0
WP-125-40400-00013,125,40400,00,013,52,1.0
WP-125-42460-00001,125,42460,00,001,20,1.0
WP-125-46320-00001,125,46320,00,001,18,1.0
WP-125-46320-00002,125,46320,00,002,18,1.0
WP-125-49820-00001,125,49820,00,001,49,1.0
WP-125-49820-00009,125,49820,00,009,21,1.0
WP-125-49820-00003,125,49820,00,003,49,1.0
WP-125-49820-00005,125,49820,00,005,49,1.0
WP-125-50560-00001,125,50560,00,001,8,1.0
WP-125-50560-00002,125,50560,00,002,8,1.0
WP-125-50560-00003,125,50560,00,003,8,1.0
WP-125-50560-00004,125,50560,00,004,8,1.0
WP-125-50560-00005,125,50560,00,005,8,1.0
WP-125-50560-00006,125,50560,00,006,8,1.0
WP-125-50560-00007,125,50560,00,007,57,1.0
WP-125-50560-00008,125,50560,00,008,8,1.0
WP-125-50560-00009,125,50560,00,009,8,1.0
WP-125-50560-00010,125,50560,00,010,8,1.0
WP-125-50560-00011,125,50560,00,011,8,1.0
WP-125-53980-00001,125,53980,00,001,51,1.0
WP-125-53980-00002,125,53980,00,002,51,1.0
WP-125-53980-00003,125,53980,00,003,51,1.0
WP-125-53980-00004,125,53980,00,004,51,1.0
WP-125-53980-00006,125,53980,00,006,51,1.0
WP-125-53980-00007,125,53980,00,007,51,1.0
WP-125-53980-00008,125,53980,00,008,51,1.0
WP-125-58980-00002,125,58980,00,002,21,1.0
WP-125-59440-00001,125,59440,00,001,21,1.0
WP-125-59440-00002,125,59440,00,002,21,1.0
WP-125-59440-00003,125,59440,00,003,21,1.0
WP-125-59440-00004,125,59440,00,004,21,1.0
WP-125-59440-00005,125,59440,00,005,21,1.0
WP-125-59440-00006,125,59440,00,006,21,1.0
WP-125-59440-00007,125,59440,00,007,21,1.0
WP-125-59440-00008,125,59440,00,008,21,1.0
WP-125-59440-00009,125,59440,00,009,21,0.847129685798455
WP-125-59440-00009,125,59440,00,009,49,0.15138059054755
WP-125-59440-00010,125,59440,00,010,21,1.0
WP-125-59440-00011,125,59440,00,011,49,1.0
WP-125-59440-00012,125,59440,00,012,49,1.0
WP-125-59440-00013,125,59440,00,013,21,1.0
WP-125-59440-00014,125,59440,00,014,21,1.0
WP-125-59440-00015,125,59440,00,015,21,1.0
WP-125-59440-00016,125,59440,00,016,21,1.0
WP-125-59440-00017,125,59440,00,017,21,1.0
WP-125-59440-00018,125,59440,00,018,21,1.0
WP-125-59440-00019,125,59440,00,019,21,1.0
WP-125-59440-00020,125,59440,00,020,21,1.0
WP-125-59440-00021,125,59440,00,021,21,1.0
WP-125-59440-00022,125,59440,00,022,21,1.0
WP-125-59460-00001,125,59460,00,001,21,1.0
WP-125-59820-00001,125,59820,00,001,55,1.0
WP-125-59820-00002,125,59820,00,002,66,1.0
WP-125-59820-00003,125,59820,00,003,66,1.0
WP-125-59820-00004,125,59820,00,004,66,1.0
WP-125-59820-00005,125,59820,00,005,54,1.0
WP-125-59820-00006,125,59820,00,006,66,1.0
WP-125-59820-00007,125,59820,00,007,54,1.0
WP-125-59820-00008,125,59820,00,008,66,1.0
WP-125-59920-00001,125,59920,00,001,5,1.0
WP-125-59920-00002,125,59920,00,002,5,1.0
WP-125-59920-00003,125,59920,00,003,5,1.0
WP-125-59920-00004,125,59920,00,004,5,1.0
WP-125-59920-00005,125,59920,00,005,5,1.0
WP-125-59920-00006,125,59920,00,006,5,1.0
WP-125-59920-00007,125,59920,00,007,5,1.0
WP-125-59920-00008,125,59920,00,008,5,1.0
WP-125-59920-00009,125,59920,00,009,18,1.0
WP-125-59920-00010,125,59920,00,010,5,1.0
WP-125-59920-00011,125,59920,00,011,6,1.0
WP-125-59920-00012,125,59920,00,012,6,1.0
WP-125-59920-00013,125,59920,00,013,6,1.0
WP-125-59920-00014,125,59920,00,014,6,0.9715850164251145
WP-125-59920-00014,125,59920,00,014,7,0.0284149835748882
WP-125-59920-00015,125,59920,00,015,6,1.0
WP-125-59920-00016,125,59920,00,016,6,1.0
WP-125-61020-00001,125,61020,00,001,20,1.0
WP-125-61100-00001,125,61100,00,001,54,1.0
WP-125-61100-00002,125,61100,00,002,54,1.0
WP-125-61100-00003,125,61100,00,003,54,1.0
WP-125-61100-00004,125,61100,00,004,54,1.0
WP-125-61100-00005,125,61100,00,005,54,1.0
WP-125-61100-00006,125,61100,00,006,54,1.0
WP-125-61100-00007,125,61100,00,007,54,1.0
WP-125-61100-00008,125,61100,00,008,54,1.0
WP-125-61100-00009,125,61100,00,009,54,1.0
WP-125-61100-00010,125,61100,00,010,54,1.0
WP-125-61100-00011,125,61100,00,011,54,1.0
WP-125-61100-00012,125,61100,00,012,54,1.0
WP-125-61100-00013,125,61100,00,013,54,1.0
WP-125-61100-00014,125,61100,00,014,54,1.0
WP-125-61100-00015,125,61100,00,015,54,1.0
WP-125-62040-00001,125,62040,00,001,66,1.0
WP-125-62040-00002,125,62040,00,002,66,1.0
WP-125-62040-00003,125,62040,00,003,66,1.0
WP-125-62040-00004,125,62040,00,004,66,1.0
WP-125-62040-00005,125,62040,00,005,66,1.0
WP-125-62040-00006,125,62040,00,006,66,1.0
WP-125-62040-00007,125,62040,00,007,66,1.0
WP-125-64900-00001,125,64900,00,001,7,1.0
WP-125-64900-00002,125,64900,00,002,7,1.0
WP-125-65440-01001,125,65440,01,001,53,1.0
WP-125-65440-01002,125,65440,01,002,53,1.0
WP-125-65440-01003,125,65440,01,003,53,1.0
WP-125-65440-02004,125,65440,02,004,53,1.0
WP-125-65440-02005,125,65440,02,005,53,1.0
WP-125-65440-02006,125,65440,02,006,53,1.0
WP-125-65440-03007,125,65440,03,007,53,1.0
WP-125-65440-03008,125,65440,03,008,53,1.0
WP-125-65440-03009,125,65440,03,009,53,1.0
WP-125-65440-04010,125,65440,04,010,53,1.0
WP-125-65440-04011,125,65440,04,011,53,1.0
WP-125-65440-04012,125,65440,04,012,53,1.0
WP-125-65440-05013,125,65440,05,013,53,1.0
WP-125-65440-05014,125,65440,05,014,53,1.0
WP-125-65440-05015,125,65440,05,015,53,1.0
WP-125-65440-06016,125,65440,06,016,53,1.0
WP-125-65440-06017,125,65440,06,017,53,1.0
WP-125-65440-06018,125,65440,06,018,53,1.0
WP-125-65440-07019,125,65440,07,019,53,1.0
WP-125-65440-07020,125,65440,07,020,53,1.0
WP-125-65440-07021,125,65440,07,021,53,1.0
WP-125-69020-00001,125,69020,00,001,55,1.0
WP-125-69020-00002,125,69020,00,002,55,1.0
WP-125-69020-00003,125,69020,00,003,55,1.0
WP-125-69020-00004,125,69020,00,004,55,1.0
WP-125-69020-00005,125,69020,00,005,55,1.0
WP-125-69035-01006,125,69035,01,006,55,1.0
WP-125-69035-01008,125,69035,01,008,55,1.0
WP-125-69035-01014,125,69035,01,014,55,1.0
WP-125-69035-01017,125,69035,01,017,55,1.0
WP-125-69035-01022,125,69035,01,022,55,1.0
WP-125-69035-01023,125,69035,01,023,55,1.0
WP-125-69035-01026,125,69035,01,026,55,1.0
WP-125-69035-01029,125,69035,01,029,55,1.0
WP-125-69035-02004,125,69035,02,004,55,1.0
WP-125-69035-02007,125,69035,02,007,55,1.0
WP-125-69035-02009,125,69035,02,009,55,1.0
WP-125-69035-02010,125,69035,02,010,55,1.0
WP-125-69035-02018,125,69035,02,018,55,1.0
WP-125-69035-02019,125,69035,02,019,55,1.0
WP-125-69035-02021,125,69035,02,021,55,1.0
WP-125-69035-02025,125,69035,02,025,55,1.0
WP-125-69035-02032,125,69035,02,032,55,1.0
WP-125-69035-03001,125,69035,03,001,55,1.0
WP-125-69035-03002,125,69035,03,002,55,1.0
WP-125-69035-03003,125,69035,03,003,55,1.0
WP-125-69035-03012,125,69035,03,012,55,1.0
WP-125-69035-03013,125,69035,03,013,55,1.0
WP-125-69035-03016,125,69035,03,016,55,1.0
WP-125-69035-03024,125,69035,03,024,55,1.0
WP-125-69035-03031,125,69035,03,031,55,1.0
WP-125-69035-04005,125,69035,04,005,55,1.0
WP-125-69035-04011,125,69035,04,011,55,1.0
WP-125-69035-04015,125,69035,04,015,55,1.0
WP-125-69035-04020,125,69035,04,020,55,1.0
WP-125-69035-04027,125,69035,04,027,55,1.0
WP-125-69035-04028,125,69035,04,028,55,1.0
WP-125-69035-04030,125,69035,04,030,55,1.0
WP-125-69580-00001,125,69580,00,001,72,1.0
